0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.2750685357502365,1.29285466975154,-1.5336411602192381,-0.056033562307977146,-0.6159792329860089,1.5351161804851619,-2.8847836257413966,-1.317165267880323,0.3350773644827059,0.5096841438932802,0.6910040956546624,-0.24303722683996068,-0.24450082499749498,1.569910480739891,0.5566341318615384,-0.5101089881749693
-1.7209004642579169,0.24035403425532165,-0.7811152168398463,-0.4406658815630266,-0.39029784685785646,0.9905300924517789,0.6192328849491602,-1.4708668364298012,1.665943717825839,-0.07597291559883164,-0.4040631970294929,0.5670507919245183,-0.10370803232072973,0.2426305609968251,0.27995319461676704,0.20612848933879288
-1.891782803081098,-0.22946177299342285,-1.5835484829731021,0.26542950050408565,0.8940319043969782,-1.341703959021096,-1.0338432368327017,0.44963777815550215,2.291277405789177,-0.8021216664686839,-0.4535207715012245,2.005625662621568,-0.21607906601442559,0.4629764390617946,0.4102015003131922,0.9140659940437237
-0.07582541847125157,1.6595702277038706,-1.3162301585260272,-0.7844935372369577,-0.8062592740627561,-1.0028753941905046,0.8336542803598911,-0.9896681050332953,0.15568063615762046,-0.7660295638096463,-1.0371347663598711,-0.4263928281567524,1.1156180981786437,-0.22066213582574087,2.3038001220296493,1.1975567704773336
-0.9918093791285203,-0.5322270858109888,0.23763849486316865,1.5824855934414181,-0.6013780839069155,0.07111714634378621,1.000617971065313,0.6084211702466643,0.29001574338162217,-0.9713123991720941,-0.8758997569144349,-0.38395620028320837,-0.5062857330027607,1.2398017118364515,-1.289172033300411,-0.8354699399075729
1.2057669115547538,0.40565665835706,-0.11941674028263713,-0.2043333067722509,0.11435734632876754,1.4271209567877863,-1.541308240423238,-0.5059329006609284,0.523997098454711,-0.3582035935442792,0.5017651257494632,-1.1739283604032926,0.7163633724437926,0.6626147146571979,-0.68157697009715,-0.11367076465595248
-2.058436735721663,-0.21786188381661592,0.383472195290007,1.000372438065112,-0.2928093904099935,-0.04656783711623814,1.7932357770837224,-1.932430651582617,-0.8965353526483628,0.35324437872725933,0.2927825748136745,0.016652938074436505,-1.0699463805116187,-1.163968800748145,0.9777524278531281,0.8832103461676512
2.367027367061678,-0.38117502187611824,0.6885245758830068,0.1464247177313427,0.23359951329110357,0.613944454234582,-0.5477616966014349,0.895538873036274,-0.8586468413759528,-1.5083546938317716,-1.17853973829656,0.6774916328106437,-0.22304387983088386,0.8543588231856778,-0.5161702610453457,-0.5924267430412365
-1.1257906089710685,-0.3711917595896125,-0.5480070096115065,-0.2248553910987908,0.9219808343612965,0.3883314128487783,-0.7738258438344301,1.2609367794285224,1.2368101414743833,-0.06241411332885447,-0.4883814151940578,0.3846480567213607,-0.24613561951581295,-0.24646834653013322,1.178748532981202,-0.04676856357121503
1.6102267662001022,-2.019815246414153,0.4446584669083708,-0.2287505419176565,0.8368843552877985,-0.5112738085865143,-0.6609295208336433,-0.2642446008503321,-1.139659438442911,1.2611341270190097,0.21686471605958965,1.3762087523314728,-0.05122232504079968,-0.1447196880264899,-0.31460615780842743,-0.6761033058685727
